"","Reference","Specimen","Type.of.data","AFA","ALA","FAD","LAD","Global.compactness","MD..mm.","MD.log","Flying","Diving","finest.category","diving.or.not"
"Alligator","Klein et al. (2009)","SMNS 10481","Thin section",39,39,0,0,0.884,18,1.255272505,0,"2","diving","2"
"Small_Eocene_penguin","Ksepka et al. (2015)","USNM 404459","Thin section",28,28,36.1,34.7,0.942,9.457,0.975753389,0,"2","diving","2"
"Simosaurus","Klein & Griebeler (2016)","SMNS 91983","Thin section",1,2,247.2,237,0.865,22.97,1.361160995,0,"2","diving","2"
"Champsosaurus.2","Katsura (2010)","MOR740","Thin section",23,23,72.1,66,0.952,12.389,1.093036253,0,"2","diving","2"
"Castor_fiber","Hayashi et al. (2015)","IPB M2","CT scan",39,39,0,0,0.749,29,1.462397998,0,"2","diving","2"
"Phalacrocorax_harrisi","This study","NHMUK_S1972.1.39","CT scan",39,39,0,0,0.623,9.26,0.966610987,0,"2","diving","2"
"Lutra_vulgaris","This study","UMZC_K2768","",39,39,0,0,0.85,10.02,1.000867722,0,"2","diving","2"
"Placodontia_indet_1.2","Klein et al. (2015)","MB.R. 961","Thin section",1,1,247.2,242,0.859,20.97,1.32159843,0,"2","diving","2"
"Simosaurus_1.1","Klein & Griebeler (2016)","SMNS 18689","Thin section",1,2,247.2,237,0.764,22.9,1.359835482,0,"2","diving","2"
"Nothosaurus_102.1","Klein (2010)","Wijk-06-102","Thin section",2,2,242,237,0.955,5.168,0.713322505,0,"2","diving","2"
"Nothosaurus_mirabilis_1.1","Krahl et al. (2013)","SIPB R 50/2","Thin section",2,2,242,237,0.776,21.7,1.336459734,0,"2","diving","2"
"Placodontia_indet_1.3","Klein et al. (2015)","MB.R. 961","Thin section",1,1,247.2,242,0.859,20.97,1.32159843,0,"2","diving","2"
"Pistosaurus","Wintrich et al. (2017)","SMNS 84825","Thin section",2,2,242,237,0.845,27.56,1.440279213,0,"2","diving","2"
"Dyrosaurid","Andrade & Sayao (2014)","CAV 0010-V","Thin section",23,24,72.1,61.6,0.635,12.54,1.098297536,0,"2","none","2"
"Chironectes_minimus","This study","UMMZ_126289","",39,39,0,0,0.849,4.78,0.679427897,0,"2","diving","2"
"Placondontia_indet","Klein et al. (2015)","MB.R. 812","Thin section",2,2,242,237,0.959,23.38,1.368844507,0,"2","diving","2"
"Champsosaurus.3","Katsura (2010)","MOR740","Thin section",23,23,72.1,66,0.952,12.389,1.093036253,0,"2","diving","2"
"Palaeospheniscus.1","Ksepka et al. (2015)","AMNH 3349","Thin section",30,32,23.03,13.82,0.792,8.52,0.930439595,0,"2","diving","2"
"Callophoca_obscura.1","Dewaele et al. (2019)","Histos 170","Thin section",36,36,5.3,3.6,0.733,25.86,1.412628521,0,"2","diving","2"
"Nanophoca_vitulinoides","Dewaele et al. (2019)","Histos 1935","Thin section",32,33,14.2,11.6,0.973,20.3,1.307496038,0,"2","diving","2"
"Remingtonocetus","Houssaye et al. (2015)","GSP-UM 3054","CT scan",26,26,47.8,41.2,0.765,35.72,1.55291145,0,"2","diving","2"
"Noemys_fodies","This study","NHMUK_1973.917","",39,39,0,0,0.729,0.969,-0.013676223,0,"2","diving","2"
"Plesiosaurus","Wintrich et al. (2017)","STIPB R 89","Thin section",7,7,199.3,190.8,0.9,41,1.612783857,0,"2","diving","2"
"Pistosaurus.1","Wintrich et al. (2017)","SMNS 84825","Thin section",2,2,242,237,0.845,27.56,1.440279213,0,"2","diving","2"
"Nothosaurus_150","Klein (2010)","Wijk-08-150","Thin section",2,2,242,237,0.938,8.125,0.90982337,0,"2","diving","2"
"Leptophoca_proxima","Dewaele et al. (2019)","Histos 166","Thin section",32,34,15.97,7.246,0.729,28.9,1.460897843,0,"2","diving","2"
"Indohyus","Thewissen et al. (2007)","RR 42","Thin section",26,27,47.8,40.4,0.867,7.44,0.871572936,0,"2","diving","2"
"Plesiosaurus.1","Wintrich et al. (2017)","STIPB R 89","Thin section",7,7,199.3,190.8,0.9,41,1.612783857,0,"2","diving","2"
"Serpianosaurus.2","Hugi et al. (2011)","T105","Thin section",1,1,247.2,242,0.989,4.8,0.681241237,0,"2","diving","2"
"Chironectes_minimus.1","This study","UMMZ_126289","",39,39,0,0,0.849,4.78,0.679427897,0,"2","diving","2"
"large_eocene_stem_penguin","Ksepka et al. (2015)","USNM 402616","Thin section",28,28,36.1,34.7,0.988,16.744,1.223859215,0,"2","diving","2"
"Desmana_moschata.1","This study","UMMZ_124125","",39,39,0,0,0.89,5.1,0.707570176,0,"2","diving","2"
"Nothosaurus_568.1","Klein (2010)","Wijk-A568","Thin section",2,2,242,237,0.909,5.464,0.737510691,0,"2","diving","2"
"Baryonyx","This study","BMNH 9951","CT scan",17,17,129.4,127,0.876,154,2.187520721,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_","Ibrahim et al. (2014)","FSAC-KK 11888","Thin section",20,20,100.5,93.9,0.968,81.52,1.911264171,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus","Ibrahim et al. (2014)","GAD500","Thin section",18,19,125,100.5,0.682,120.6,2.081347308,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.1","Nathan et al",NA,"D same as Fabbri Cg low of 3 CT scans",20,20,100.5,93.9,0.804,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.2","Nathan et al",NA,"D same as Fabbri Cg medium of 3 CT scans",20,20,100.5,93.9,0.849,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.3","Nathan et al",NA,"D same as Fabbri Cg high of 3 CT scans",20,20,100.5,93.9,0.888,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.4","Nathan et al",NA,"D same as Fabbri Cg Fabbri et al claim in reply",20,20,100.5,93.9,0.914,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.5","Nathan et al",NA,"D scaled to adult Cg same as Fabbri",20,20,100.5,93.9,0.968,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.6","Nathan et al",NA,"D scaled to adult Cg low of 3 CT scans",20,20,100.5,93.9,0.804,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.7","Nathan et al",NA,"D scaled to adult Cg medium of 3 CT scans",20,20,100.5,93.9,0.849,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.8","Nathan et al",NA,"D scaled to adult Cg high of 3 CT scans",20,20,100.5,93.9,0.888,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.9","Nathan et al",NA,"D scaled to adult Cg Fabbri et al claim in reply",20,20,100.5,93.9,0.914,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.10","Nathan et al",NA,"D baby femur Cg SB scan high",20,20,100.5,93.9,0.699,57.39,1.75884,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.11","Nathan et al",NA,"D baby femur Cg SB scan low",20,20,100.5,93.9,0.689,57.39,1.75884,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus.1","Nathan et al",NA,"D same as Fabbri Cg from SB scan",18,19,125,100.5,0.628,120.6,2.08135,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus.2","Nathan et al",NA,"D actual max GAD500 Cg same as Fabbri",18,19,125,100.5,0.682,146.4,2.16554,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus.3","Nathan et al",NA,"D actual max GAD500 Cg from SB scan",18,19,125,100.5,0.628,146.4,2.16554,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Baryonyx.1","Nathan et al",NA,"D same as Fabbri Cg scanned Cg high",17,17,129.4,127,0.887,154,2.18752,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Baryonyx.2","Nathan et al",NA,"D same as Fabbri Cg scanned Cg median",17,17,129.4,127,0.826,154,2.18752,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Baryonyx.3","Nathan et al",NA,"D same as Fabbri Cg scanned Cg low",17,17,129.4,127,0.767,154,2.18752,0,"UNKNOWN","UNKNOWN","UNKNOWN"
