"","Reference","Specimen","Type.of.data","AFA","ALA","FAD","LAD","Global.compactness","MD..mm.","MD.log","Flying","Diving","finest.category","diving.or.not"
"Strigiops_habroptilus.4","This study","NHMUK_1881.1.17.71","CT scan",39,39,0,0,0.421,6.82,0.833784375,0,"0","none","0"
"Caloenas_nicobarica","This study","FMNH_314877","CT scan",39,39,0,0,0.353,5.56,0.745074792,0,"0","none","0"
"Euroscaptor_micrura.5","This study","NHMUK_99_10_25.1","",39,39,0,0,0.689,1.35,0.130333768,0,"0","none","0"
"Xenicus_giliventris.2","This study","NHMUK_1940.12.8.145","CT scan",39,39,0,0,0.355,1.34,0.127104798,0,"0","none","0"
"Euroscaptor_micrura.6","This study","NHMUK_99_10_25.1","",39,39,0,0,0.689,1.35,0.130333768,0,"0","none","0"
"Rattus_rattus","This study","","",39,39,0,0,0.572,2.69,0.42975228,0,"0","none","0"
"large_eocene_stem_penguin","Ksepka et al. (2015)","USNM 402616","Thin section",28,28,36.1,34.7,0.988,16.744,1.223859215,0,"2","diving","2"
"Alligator","Klein et al. (2009)","SMNS 10481","Thin section",39,39,0,0,0.884,18,1.255272505,0,"2","diving","2"
"Placodontia_indet_1","Klein et al. (2015)","MB.R. 961","Thin section",1,1,247.2,242,0.859,20.97,1.32159843,0,"2","diving","2"
"Caiman_yacare","Andrade et al. (2020)","MBC-225-Pv","Thin section",39,39,0,0,0.929,12.623,1.101162582,0,"2","diving","2"
"Otaria_byronia","Quemeneur et al. (2013)","Uncutalogued","Thin section",39,39,0,0,0.821,22.28,1.347915187,0,"2","diving","2"
"Nanophoca_vitulinoides","Dewaele et al. (2019)","Histos 1935","Thin section",32,33,14.2,11.6,0.973,20.3,1.307496038,0,"2","diving","2"
"Nothosaurus_568","Klein (2010)","Wijk-A568","Thin section",2,2,242,237,0.909,5.464,0.737510691,0,"2","diving","2"
"Dyrosaurid","Andrade & Sayao (2014)","CAV 0010-V","Thin section",23,24,72.1,61.6,0.635,12.54,1.098297536,0,"2","none","2"
"Rodhocetus","Houssaye et al. (2015)","GSP-UM 3012","CT scan",26,27,47.8,37.8,0.893,26.863,1.429154512,0,"2","diving","2"
"Nothosaurus_150","Klein (2010)","Wijk-08-150","Thin section",2,2,242,237,0.938,8.125,0.90982337,0,"2","diving","2"
"Otaria_byronia.1","Quemeneur et al. (2013)","Uncutalogued","Thin section",39,39,0,0,0.821,22.28,1.347915187,0,"2","diving","2"
"Dyrosaurid.1","Andrade & Sayao (2014)","CAV 0010-V","Thin section",23,24,72.1,61.6,0.635,12.54,1.098297536,0,"2","none","2"
"Metryorhynchus","Houssaye et al. (2016)","SNMS 10116","Thin section",11,12,166.1,157.3,0.828,27.384,1.437496886,0,"2","diving","2"
"Placodontia_indet_1.1","Klein et al. (2015)","MB.R. 961","Thin section",1,1,247.2,242,0.859,20.97,1.32159843,0,"2","diving","2"
"Nothosaurus_568.1","Klein (2010)","Wijk-A568","Thin section",2,2,242,237,0.909,5.464,0.737510691,0,"2","diving","2"
"Nothosaurus_568.2","Klein (2010)","Wijk-A568","Thin section",2,2,242,237,0.909,5.464,0.737510691,0,"2","diving","2"
"Nothosaurus_mirabilis_1","Krahl et al. (2013)","SIPB R 50/2","Thin section",2,2,242,237,0.776,21.7,1.336459734,0,"2","diving","2"
"Nothosaurus_mirabilis_1.1","Krahl et al. (2013)","SIPB R 50/2","Thin section",2,2,242,237,0.776,21.7,1.336459734,0,"2","diving","2"
"Micropotamogale_euwenzorii","This study","Image stack","",39,39,0,0,0.844,2.31,0.36361198,0,"2","diving","2"
"Alligator.1","Klein et al. (2009)","SMNS 10481","Thin section",39,39,0,0,0.884,18,1.255272505,0,"2","diving","2"
"Choeropsis_liberiensis","Houssaye et al. (2021)","MNHN ZM MO 1944–146","CT scan",38,39,0.0117,0,0.767,29.78,1.473924693,0,"2","diving","2"
"Spheniscus","This study","NHMUK_S_2000.7.1","CT scan",39,39,0,0,0.872,8.06,0.906335042,0,"2","diving","2"
"Maiacetus","Houssaye et al. (2015)","GSP-UM 3551","Synchrotron",26,27,47.8,37.8,0.985,30.43,1.483301952,0,"2","diving","2"
"Ichtyosaurus_","Houssaye et al. (2014)"," SMNS unnumbered ","Thin section",6,8,201.3,174.1,0.659,86.48,1.936915681,0,"2","diving","2"
"Simosaurus","Klein & Griebeler (2016)","SMNS 91983","Thin section",1,2,247.2,237,0.865,22.97,1.361160995,0,"2","diving","2"
"Leptophoca_proxima","Dewaele et al. (2019)","Histos 166","Thin section",32,34,15.97,7.246,0.729,28.9,1.460897843,0,"2","diving","2"
"Castor_fiber","Hayashi et al. (2015)","IPB M2","CT scan",39,39,0,0,0.749,29,1.462397998,0,"2","diving","2"
"Aptenodytes______","Ksepka et al. (2015)","AMNH 3728","Thin section",39,39,0,0,0.864,16.395,1.214711421,0,"2","diving","2"
"Metryorhynchus.1","Houssaye et al. (2016)","SNMS 10116","Thin section",11,12,166.1,157.3,0.828,27.384,1.437496886,0,"2","diving","2"
"Chapsosaurus_","Katsura (2010)","UCMP142195","Thin section",24,24,66,61.6,0.968,7.85,0.894869657,0,"2","diving","2"
"Aptenodytes______.1","Ksepka et al. (2015)","AMNH 3728","Thin section",39,39,0,0,0.864,16.395,1.214711421,0,"2","diving","2"
"Paraplacodus","Klein et al. (2015)","PIMUZ T5845","Thin section",2,2,247.2,237,0.939,9.05,0.956648579,0,"2","diving","2"
"large_eocene_stem_penguin.1","Ksepka et al. (2015)","USNM 402616","Thin section",28,28,36.1,34.7,0.988,16.744,1.223859215,0,"2","diving","2"
"Ichtyosaurus_.1","Houssaye et al. (2014)"," SMNS unnumbered ","Thin section",6,8,201.3,174.1,0.659,86.48,1.936915681,0,"2","diving","2"
"Paraplacodus.1","Klein et al. (2015)","PIMUZ T5845","Thin section",2,2,247.2,237,0.939,9.05,0.956648579,0,"2","diving","2"
"Maiacetus.1","Houssaye et al. (2015)","GSP-UM 3551","Synchrotron",26,27,47.8,37.8,0.985,30.43,1.483301952,0,"2","diving","2"
"Micropotamogale_euwenzorii.1","This study","Image stack","",39,39,0,0,0.844,2.31,0.36361198,0,"2","diving","2"
"Cricosaurus","Herrera et al. (2015)","MLP 73-II-27-6","Thin section",14,14,152.1,145,0.874,16.265,1.211254068,0,"2","diving","2"
"Simosaurus.1","Klein & Griebeler (2016)","SMNS 91983","Thin section",1,2,247.2,237,0.865,22.97,1.361160995,0,"2","diving","2"
"Anarosaurus","Klein (2010)","IGWH-24","Thin section",1,1,247.2,242,0.901,10,1,0,"2","diving","2"
"Neusticosaurus","Hugi et al. (2011)","T3437","Thin section",2,2,242,237,0.968,19.1,1.281033367,0,"2","diving","2"
"Ichtyosaurus_.2","Houssaye et al. (2014)"," SMNS unnumbered ","Thin section",6,8,201.3,174.1,0.659,86.48,1.936915681,0,"2","diving","2"
"Leptophoca_proxima.1","Dewaele et al. (2019)","Histos 166","Thin section",32,34,15.97,7.246,0.729,28.9,1.460897843,0,"2","diving","2"
"Aptenodytes______.2","Ksepka et al. (2015)","AMNH 3728","Thin section",39,39,0,0,0.864,16.395,1.214711421,0,"2","diving","2"
"Nothosaurus_mirabilis_1.2","Krahl et al. (2013)","SIPB R 50/2","Thin section",2,2,242,237,0.776,21.7,1.336459734,0,"2","diving","2"
"Alligator.2","Klein et al. (2009)","SMNS 10481","Thin section",39,39,0,0,0.884,18,1.255272505,0,"2","diving","2"
"Ornithorhynchus_anatinus","This study","UMCZ","",39,39,0,0,0.871,5.21,0.716837723,0,"2","diving","2"
"Castor_fiber.1","Hayashi et al. (2015)","IPB M2","CT scan",39,39,0,0,0.749,29,1.462397998,0,"2","diving","2"
"Cryptoclidus","Wintrich et al. (2017)","STIPB R 324","Thin section",11,11,166.1,163.5,0.97,84.08,1.924692703,0,"2","diving","2"
"Simosaurus_1","Klein & Griebeler (2016)","SMNS 18689","Thin section",1,2,247.2,237,0.764,22.9,1.359835482,0,"2","diving","2"
"Placondontia_indet","Klein et al. (2015)","MB.R. 812","Thin section",2,2,242,237,0.959,23.38,1.368844507,0,"2","diving","2"
"Simosaurus.2","Klein & Griebeler (2016)","SMNS 91983","Thin section",1,2,247.2,237,0.865,22.97,1.361160995,0,"2","diving","2"
"Desmana_moschata","This study","UMMZ_124125","",39,39,0,0,0.89,5.1,0.707570176,0,"2","diving","2"
"large_eocene_stem_penguin.2","Ksepka et al. (2015)","USNM 402616","Thin section",28,28,36.1,34.7,0.988,16.744,1.223859215,0,"2","diving","2"
"Plesiosaurus","Wintrich et al. (2017)","STIPB R 89","Thin section",7,7,199.3,190.8,0.9,41,1.612783857,0,"2","diving","2"
"Callophoca_obscura","Dewaele et al. (2019)","Histos 170","Thin section",36,36,5.3,3.6,0.733,25.86,1.412628521,0,"2","diving","2"
"Spheniscus.1","This study","NHMUK_S_2000.7.1","CT scan",39,39,0,0,0.872,8.06,0.906335042,0,"2","diving","2"
"Paraplacodus.2","Klein et al. (2015)","PIMUZ T5845","Thin section",2,2,247.2,237,0.939,9.05,0.956648579,0,"2","diving","2"
"Nothosaurus_102","Klein (2010)","Wijk-06-102","Thin section",2,2,242,237,0.955,5.168,0.713322505,0,"2","diving","2"
"Baryonyx","This study","BMNH 9951","CT scan",17,17,129.4,127,0.876,154,2.187520721,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_","Ibrahim et al. (2014)","FSAC-KK 11888","Thin section",20,20,100.5,93.9,0.968,81.52,1.911264171,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus","Ibrahim et al. (2014)","GAD500","Thin section",18,19,125,100.5,0.682,120.6,2.081347308,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.1","Nathan et al",NA,"D same as Fabbri Cg low of 3 CT scans",20,20,100.5,93.9,0.804,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.2","Nathan et al",NA,"D same as Fabbri Cg medium of 3 CT scans",20,20,100.5,93.9,0.849,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.3","Nathan et al",NA,"D same as Fabbri Cg high of 3 CT scans",20,20,100.5,93.9,0.888,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.4","Nathan et al",NA,"D same as Fabbri Cg Fabbri et al claim in reply",20,20,100.5,93.9,0.914,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.5","Nathan et al",NA,"D scaled to adult Cg same as Fabbri",20,20,100.5,93.9,0.968,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.6","Nathan et al",NA,"D scaled to adult Cg low of 3 CT scans",20,20,100.5,93.9,0.804,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.7","Nathan et al",NA,"D scaled to adult Cg medium of 3 CT scans",20,20,100.5,93.9,0.849,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.8","Nathan et al",NA,"D scaled to adult Cg high of 3 CT scans",20,20,100.5,93.9,0.888,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.9","Nathan et al",NA,"D scaled to adult Cg Fabbri et al claim in reply",20,20,100.5,93.9,0.914,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.10","Nathan et al",NA,"D baby femur Cg SB scan high",20,20,100.5,93.9,0.699,57.39,1.75884,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.11","Nathan et al",NA,"D baby femur Cg SB scan low",20,20,100.5,93.9,0.689,57.39,1.75884,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus.1","Nathan et al",NA,"D same as Fabbri Cg from SB scan",18,19,125,100.5,0.628,120.6,2.08135,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus.2","Nathan et al",NA,"D actual max GAD500 Cg same as Fabbri",18,19,125,100.5,0.682,146.4,2.16554,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus.3","Nathan et al",NA,"D actual max GAD500 Cg from SB scan",18,19,125,100.5,0.628,146.4,2.16554,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Baryonyx.1","Nathan et al",NA,"D same as Fabbri Cg scanned Cg high",17,17,129.4,127,0.887,154,2.18752,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Baryonyx.2","Nathan et al",NA,"D same as Fabbri Cg scanned Cg median",17,17,129.4,127,0.826,154,2.18752,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Baryonyx.3","Nathan et al",NA,"D same as Fabbri Cg scanned Cg low",17,17,129.4,127,0.767,154,2.18752,0,"UNKNOWN","UNKNOWN","UNKNOWN"
