"","Reference","Specimen","Type.of.data","AFA","ALA","FAD","LAD","Global.compactness","MD..mm.","MD.log","Flying","Diving","finest.category","diving.or.not"
"Sus_scrofa","Houssaye et al. (2016)","","",39,39,0,0,0.545,34.2,1.534026106,0,"0","none","0"
"Caloenas_nicobarica.1","This study","FMNH_314877","CT scan",39,39,0,0,0.353,5.56,0.745074792,0,"0","none","0"
"Paguma_larvata","Hayashi et al. (2015)","NSMM36806","CT scan",39,39,0,0,0.656,9.3,0.968482949,0,"0","none","0"
"Hemiechinus_azurites","This study","156626","",39,39,0,0,0.75,3.87,0.587710965,0,"0","none","0"
"Tribonyx_mortieri","This study","NHMUK_S1970.4.3_2","CT scan",39,39,0,0,0.514,8.15,0.911157609,0,"0","none","0"
"Rangifer_tarandus","Houssaye et al. (2016)","","",39,39,0,0,0.457,28.2,1.450249108,0,"0","none","0"
"Rattus_rattus","This study","","",39,39,0,0,0.572,2.69,0.42975228,0,"0","none","0"
"Tamandua_tetradactyla","Houssaye et al. (2016)","","",39,39,0,0,0.791,10.2,1.008600172,0,"0","none","0"
"Syncerus_caffer","Houssaye et al. (2016)","","",39,39,0,0,0.73,47,1.672097858,0,"0","none","0"
"Meles_meles","Houssaye et al. (2016)","","",39,39,0,0,0.631,11.5,1.06069784,0,"0","none","0"
"Mammuthus_sp","Houssaye et al. (2016)","","",35,39,7.246,0,0.773,172,2.235528447,0,"0","none","0"
"Vulpes_vulpes","Houssaye et al. (2016)","","",39,39,0,0,0.533,10.4,1.017033339,0,"0","none","0"
"Raphus.2","Angst et al. (2017)","ddfem03","Thin section",39,39,0,0,0.559,17.2,1.235528447,0,"0","none","0"
"Rynochetus_jubatus","This study","FMNH_291228","CT scan",39,39,0,0,0.403,6.68,0.824776462,0,"0","none","0"
"Uncia_uncia.1","Hayashi et al. (2015)","NSMM33876","CT scan",39,39,0,0,0.647,20.1,1.303196057,0,"0","none","0"
"Apteryx_owenii_.1","This study","UMZC_378","CT scan",39,39,0,0,0.471,8.32,0.920123326,0,"0","none","0"
"Dasyurus_maculatus","This study","UMZC_A6","",39,39,0,0,0.731,6.42,0.807535028,0,"0","none","0"
"Capreolus_capreolus","Houssaye et al. (2016)","","",39,39,0,0,0.479,14.3,1.155336037,0,"0","none","0"
"Procavia_capensis","This study","","",39,39,0,0,0.7,7.14,0.853698212,0,"0","none","0"
"Elomeryx_borbonicus_.1","Houssaye et al. (2021)","UCBL-FSL 8540","CT scan",29,31,28.4,15.97,0.589,26.3,1.419955748,0,"0","none","0"
"Apteryx_australis","Bourdon et al. (2009)","NMW3606","Thin section",39,39,0,0,0.541,10.77,1.032215703,0,"0","none","0"
"Nyctereutes_procyonoides","Hayashi et al. (2015)","NSMM37331","CT scan",39,39,0,0,0.631,8.1,0.908485019,0,"0","none","0"
"Rupicapra_rupicapra","Houssaye et al. (2016)","","",39,39,0,0,0.451,16.1,1.206825876,0,"0","none","0"
"Tribonyx_mortieri.1","This study","NHMUK_S1970.4.3_2","CT scan",39,39,0,0,0.514,8.15,0.911157609,0,"0","none","0"
"Paguma_larvata.1","Hayashi et al. (2015)","NSMM36806","CT scan",39,39,0,0,0.656,9.3,0.968482949,0,"0","none","0"
"Microgale_thomasi.2","This study","UMMZ_172202","",39,39,0,0,0.574,1.52,0.181843588,0,"0","none","0"
"Giraffa_camelopardalis","Houssaye et al. (2016)","","",39,39,0,0,0.576,55.6,1.745074792,0,"0","none","0"
"Elomeryx_borbonicus_.2","Houssaye et al. (2021)","UCBL-FSL 8540","CT scan",29,31,28.4,15.97,0.589,26.3,1.419955748,0,"0","none","0"
"Apteryx_owenii_.2","This study","UMZC_378","CT scan",39,39,0,0,0.471,8.32,0.920123326,0,"0","none","0"
"Myrmecophaga_tridactyla","Houssaye et al. (2016)","","",39,39,0,0,0.759,32.1,1.506505032,0,"0","none","0"
"Apteryx_owenii_.3","This study","UMZC_378","CT scan",39,39,0,0,0.471,8.32,0.920123326,0,"0","none","0"
"Pogona_viceps.1","Schucht et al. (2021)","uncat.","Thin section",39,39,0,0,0.436,3.63,0.559906625,0,"0","none","0"
"Lacerta_viridis","Schucht et al. (2021)","uncat.","Thin section",39,39,0,0,0.679,1.53,0.184691431,0,"0","none","0"
"Brachyodus_onoideum","Houssaye et al. (2021)","NMB S.O. 5897","CT scan",31,31,20.44,15.97,0.749,78.44,1.894537585,0,"0","none","0"
"Raphus.3","Angst et al. (2017)","ddfem03","Thin section",39,39,0,0,0.559,17.2,1.235528447,0,"0","none","0"
"Meles_meles.1","Houssaye et al. (2016)","","",39,39,0,0,0.631,11.5,1.06069784,0,"0","none","0"
"Hemiechinus_azurites.1","This study","156626","",39,39,0,0,0.75,3.87,0.587710965,0,"0","none","0"
"Bison_bonasus.1","Houssaye et al. (2016)","","",39,39,0,0,0.545,63.6,1.803457116,0,"0","none","0"
"Dama_dama","Houssaye et al. (2016)","","",39,39,0,0,0.55,25.8,1.411619706,0,"0","none","0"
"Uncia_uncia.2","Hayashi et al. (2015)","NSMM33876","CT scan",39,39,0,0,0.647,20.1,1.303196057,0,"0","none","0"
"Palaeospheniscus","Ksepka et al. (2015)","AMNH 3349","Thin section",30,32,23.03,13.82,0.792,8.52,0.930439595,0,"2","diving","2"
"Nothosaurus_mirabilis_1","Krahl et al. (2013)","SIPB R 50/2","Thin section",2,2,242,237,0.776,21.7,1.336459734,0,"2","diving","2"
"Paraplacodus","Klein et al. (2015)","PIMUZ T5845","Thin section",2,2,247.2,237,0.939,9.05,0.956648579,0,"2","diving","2"
"Nothosaurus_giganteus","Krahl et al. (2013)","SIPB R 49","Thin section",2,2,242,237,0.738,26.819,1.42844258,0,"2","diving","2"
"Nothosaurus_giganteus.1","Krahl et al. (2013)","SIPB R 49","Thin section",2,2,242,237,0.738,26.819,1.42844258,0,"2","diving","2"
"Nothosaurus_mirabilis","Krahl et al. (2013)","SIPB R 54/1","Thin section",2,2,242,237,0.828,16.09,1.206556044,0,"2","diving","2"
"Nothosaurus_giganteus.2","Krahl et al. (2013)","SIPB R 49","Thin section",2,2,242,237,0.738,26.819,1.42844258,0,"2","diving","2"
"Nothosaurus_150","Klein (2010)","Wijk-08-150","Thin section",2,2,242,237,0.938,8.125,0.90982337,0,"2","diving","2"
"Nothosaurus_mirabilis.1","Krahl et al. (2013)","SIPB R 54/1","Thin section",2,2,242,237,0.828,16.09,1.206556044,0,"2","diving","2"
"Desmana_moschata","This study","UMMZ_124125","",39,39,0,0,0.89,5.1,0.707570176,0,"2","diving","2"
"Placondontia_indet","Klein et al. (2015)","MB.R. 812","Thin section",2,2,242,237,0.959,23.38,1.368844507,0,"2","diving","2"
"Rhaeticosaurus","Wintrich et al. (2017)","LWL-MFN P 64047","Thin section",5,5,208.5,201.3,0.936,36,1.556302501,0,"2","diving","2"
"Chironectes_minimus","This study","UMMZ_126289","",39,39,0,0,0.849,4.78,0.679427897,0,"2","diving","2"
"Desmana_moschata.1","This study","UMMZ_124125","",39,39,0,0,0.89,5.1,0.707570176,0,"2","diving","2"
"Lutra_vulgaris","This study","UMZC_K2768","",39,39,0,0,0.85,10.02,1.000867722,0,"2","diving","2"
"Noemys_fodies","This study","NHMUK_1973.917","",39,39,0,0,0.729,0.969,-0.013676223,0,"2","diving","2"
"Nothosaurus_568","Klein (2010)","Wijk-A568","Thin section",2,2,242,237,0.909,5.464,0.737510691,0,"2","diving","2"
"Castor_fiber","Hayashi et al. (2015)","IPB M2","CT scan",39,39,0,0,0.749,29,1.462397998,0,"2","diving","2"
"Leptophoca_proxima","Dewaele et al. (2019)","Histos 166","Thin section",32,34,15.97,7.246,0.729,28.9,1.460897843,0,"2","diving","2"
"Rhaeticosaurus.1","Wintrich et al. (2017)","LWL-MFN P 64047","Thin section",5,5,208.5,201.3,0.936,36,1.556302501,0,"2","diving","2"
"Dyrosaurid","Andrade & Sayao (2014)","CAV 0010-V","Thin section",23,24,72.1,61.6,0.635,12.54,1.098297536,0,"2","none","2"
"Rhaeticosaurus.2","Wintrich et al. (2017)","LWL-MFN P 64047","Thin section",5,5,208.5,201.3,0.936,36,1.556302501,0,"2","diving","2"
"Caiman_yacare","Andrade et al. (2020)","MBC-225-Pv","Thin section",39,39,0,0,0.929,12.623,1.101162582,0,"2","diving","2"
"Tapirus_terrestris","Houssaye et al. (2016)","","",39,39,0,0,0.687,33.2,1.521138084,0,"2","diving","2"
"Nothosaurus_102","Klein (2010)","Wijk-06-102","Thin section",2,2,242,237,0.955,5.168,0.713322505,0,"2","diving","2"
"Nothosaurus_150.1","Klein (2010)","Wijk-08-150","Thin section",2,2,242,237,0.938,8.125,0.90982337,0,"2","diving","2"
"Spheniscus","This study","NHMUK_S_2000.7.1","CT scan",39,39,0,0,0.872,8.06,0.906335042,0,"2","diving","2"
"Micropotamogale_euwenzorii","This study","Image stack","",39,39,0,0,0.844,2.31,0.36361198,0,"2","diving","2"
"Castor_fiber.1","Hayashi et al. (2015)","IPB M2","CT scan",39,39,0,0,0.749,29,1.462397998,0,"2","diving","2"
"Serpianosaurus","Hugi et al. (2011)","T105","Thin section",1,1,247.2,242,0.989,4.8,0.681241237,0,"2","diving","2"
"Choeropsis_liberiensis","Houssaye et al. (2021)","MNHN ZM MO 1944–146","CT scan",38,39,0.0117,0,0.767,29.78,1.473924693,0,"2","diving","2"
"Nothosaurus_568.1","Klein (2010)","Wijk-A568","Thin section",2,2,242,237,0.909,5.464,0.737510691,0,"2","diving","2"
"Nothosaurus_mirabilis_1.1","Krahl et al. (2013)","SIPB R 50/2","Thin section",2,2,242,237,0.776,21.7,1.336459734,0,"2","diving","2"
"Hydromys_chrysogaster","This study","NHMUK_ZD_1998_134","",39,39,0,0,0.689,5.42,0.733999287,0,"2","diving","2"
"Chironectes_minimus.1","This study","UMMZ_126289","",39,39,0,0,0.849,4.78,0.679427897,0,"2","diving","2"
"Micropotamogale_euwenzorii.1","This study","Image stack","",39,39,0,0,0.844,2.31,0.36361198,0,"2","diving","2"
"Hydromys_chrysogaster.1","This study","NHMUK_ZD_1998_134","",39,39,0,0,0.689,5.42,0.733999287,0,"2","diving","2"
"Rhaeticosaurus.3","Wintrich et al. (2017)","LWL-MFN P 64047","Thin section",5,5,208.5,201.3,0.936,36,1.556302501,0,"2","diving","2"
"Desmostylus_hesperus","Hayashi et al. (2015)","GSJF07745-7","CT scan",30,33,23.03,11.6,0.596,38,1.579783597,0,"2","diving","2"
"Callophoca_obscura","Dewaele et al. (2019)","Histos 170","Thin section",36,36,5.3,3.6,0.733,25.86,1.412628521,0,"2","diving","2"
"Nothosaurus_150.2","Klein (2010)","Wijk-08-150","Thin section",2,2,242,237,0.938,8.125,0.90982337,0,"2","diving","2"
"Desmana_moschata.2","This study","UMMZ_124125","",39,39,0,0,0.89,5.1,0.707570176,0,"2","diving","2"
"Nothosaurus_150.3","Klein (2010)","Wijk-08-150","Thin section",2,2,242,237,0.938,8.125,0.90982337,0,"2","diving","2"
"Leptophoca_proxima.1","Dewaele et al. (2019)","Histos 166","Thin section",32,34,15.97,7.246,0.729,28.9,1.460897843,0,"2","diving","2"
"Hexaprotodon_garyam","Houssaye et al. (2021)","TM 115–06-01","CT scan",35,35,7.246,5.33,0.726,69.4,1.84135947,0,"2","diving","2"
"Phalacrocorax_harrisi","This study","NHMUK_S1972.1.39","CT scan",39,39,0,0,0.623,9.26,0.966610987,0,"2","diving","2"
"Spheniscus.1","This study","NHMUK_S_2000.7.1","CT scan",39,39,0,0,0.872,8.06,0.906335042,0,"2","diving","2"
"Champsosaurus","Katsura (2010)","MOR740","Thin section",23,23,72.1,66,0.952,12.389,1.093036253,0,"2","diving","2"
"Dyrosaurid.1","Andrade & Sayao (2014)","CAV 0010-V","Thin section",23,24,72.1,61.6,0.635,12.54,1.098297536,0,"2","none","2"
"Aptenodytes______","Ksepka et al. (2015)","AMNH 3728","Thin section",39,39,0,0,0.864,16.395,1.214711421,0,"2","diving","2"
"Desmostylus_hesperus.1","Hayashi et al. (2015)","GSJF07745-7","CT scan",30,33,23.03,11.6,0.596,38,1.579783597,0,"2","diving","2"
"Caiman_yacare.1","Andrade et al. (2020)","MBC-225-Pv","Thin section",39,39,0,0,0.929,12.623,1.101162582,0,"2","diving","2"
"Callophoca_obscura.1","Dewaele et al. (2019)","Histos 170","Thin section",36,36,5.3,3.6,0.733,25.86,1.412628521,0,"2","diving","2"
"Chironectes_minimus.2","This study","UMMZ_126289","",39,39,0,0,0.849,4.78,0.679427897,0,"2","diving","2"
"Phocanella_pumila","Dewaele et al. (2019)","Histos 160","Thin section",36,36,5.3,3.6,0.966,29.5,1.469822016,0,"2","diving","2"
"Hydromys_chrysogaster.2","This study","NHMUK_ZD_1998_134","",39,39,0,0,0.689,5.42,0.733999287,0,"2","diving","2"
"Caiman_yacare.2","Andrade et al. (2020)","MBC-225-Pv","Thin section",39,39,0,0,0.929,12.623,1.101162582,0,"2","diving","2"
"Rodhocetus","Houssaye et al. (2015)","GSP-UM 3012","CT scan",26,27,47.8,37.8,0.893,26.863,1.429154512,0,"2","diving","2"
"Plesiosaurus","Wintrich et al. (2017)","STIPB R 89","Thin section",7,7,199.3,190.8,0.9,41,1.612783857,0,"2","diving","2"
"Baryonyx","This study","BMNH 9951","CT scan",17,17,129.4,127,0.876,154,2.187520721,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_","Ibrahim et al. (2014)","FSAC-KK 11888","Thin section",20,20,100.5,93.9,0.968,81.52,1.911264171,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus","Ibrahim et al. (2014)","GAD500","Thin section",18,19,125,100.5,0.682,120.6,2.081347308,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.1","Nathan et al",NA,"D same as Fabbri Cg low of 3 CT scans",20,20,100.5,93.9,0.804,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.2","Nathan et al",NA,"D same as Fabbri Cg medium of 3 CT scans",20,20,100.5,93.9,0.849,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.3","Nathan et al",NA,"D same as Fabbri Cg high of 3 CT scans",20,20,100.5,93.9,0.888,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.4","Nathan et al",NA,"D same as Fabbri Cg Fabbri et al claim in reply",20,20,100.5,93.9,0.914,81.52,1.91126,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.5","Nathan et al",NA,"D scaled to adult Cg same as Fabbri",20,20,100.5,93.9,0.968,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.6","Nathan et al",NA,"D scaled to adult Cg low of 3 CT scans",20,20,100.5,93.9,0.804,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.7","Nathan et al",NA,"D scaled to adult Cg medium of 3 CT scans",20,20,100.5,93.9,0.849,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.8","Nathan et al",NA,"D scaled to adult Cg high of 3 CT scans",20,20,100.5,93.9,0.888,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.9","Nathan et al",NA,"D scaled to adult Cg Fabbri et al claim in reply",20,20,100.5,93.9,0.914,133.434,2.12527,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.10","Nathan et al",NA,"D baby femur Cg SB scan high",20,20,100.5,93.9,0.699,57.39,1.75884,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Spinosaurus_.11","Nathan et al",NA,"D baby femur Cg SB scan low",20,20,100.5,93.9,0.689,57.39,1.75884,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus.1","Nathan et al",NA,"D same as Fabbri Cg from SB scan",18,19,125,100.5,0.628,120.6,2.08135,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus.2","Nathan et al",NA,"D actual max GAD500 Cg same as Fabbri",18,19,125,100.5,0.682,146.4,2.16554,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Suchomimus.3","Nathan et al",NA,"D actual max GAD500 Cg from SB scan",18,19,125,100.5,0.628,146.4,2.16554,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Baryonyx.1","Nathan et al",NA,"D same as Fabbri Cg scanned Cg high",17,17,129.4,127,0.887,154,2.18752,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Baryonyx.2","Nathan et al",NA,"D same as Fabbri Cg scanned Cg median",17,17,129.4,127,0.826,154,2.18752,0,"UNKNOWN","UNKNOWN","UNKNOWN"
"Baryonyx.3","Nathan et al",NA,"D same as Fabbri Cg scanned Cg low",17,17,129.4,127,0.767,154,2.18752,0,"UNKNOWN","UNKNOWN","UNKNOWN"
